Date,GOLD,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_4,gold_lag_5,gold_lag_6,gold_lag_7,gold_lag_8,gold_lag_9,gold_lag_10,stoxx50e,n225,SP500,NASDAQCOM,DJIA,DFEDTARU,VIXCLS,DTWEXBGS,DEXSZUS,DEXJPUS,DEXUSEU,DEXUSUK,DEXCHUS,CPIAUCSL,PPIACO,ADPMNUSNERSA,PAYEMS,JTSJOL,UNRATE,POILBREUSDM,A191RL1Q225SBEA,USSTHPI,Sum_of_new_cases
3/6/2013,1411.35,1387.8,1414,1392.95,1381.12,1394.78,1386.64,1391.05,1370.27,1376.29,1393.85,2747.73999,13261.82031,1640.42,3465.37,15254.03,0.25,16.28,93.163,0.9442,99.18,1.3098,1.5349,6.1312,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
4/6/2013,1399.56,1411.35,1387.8,1414,1392.95,1381.12,1394.78,1386.64,1391.05,1370.27,1376.29,2755.699951,13533.75977,1631.38,3445.26,15177.54,0.25,16.27,93.3067,0.9485,100.15,1.3075,1.5304,6.1285,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
5/6/2013,1403.43,1399.56,1411.35,1387.8,1414,1392.95,1381.12,1394.78,1386.64,1391.05,1370.27,2709.330078,13014.87012,1608.9,3401.48,14960.59,0.25,17.5,93.275,0.9422,99.16,1.3088,1.5392,6.1276,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
6/6/2013,1413.97,1403.43,1399.56,1411.35,1387.8,1414,1392.95,1381.12,1394.78,1386.64,1391.05,2676.209961,12904.01953,1622.56,3424.05,15040.62,0.25,16.63,92.809,0.93,97.76,1.3248,1.5601,6.1359,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
7/6/2013,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,1414,1392.95,1381.12,1394.78,1386.64,2724.080078,12877.53027,1643.38,3469.22,15248.12,0.25,15.14,92.6056,0.9342,97.2,1.3242,1.5558,6.1333,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
10/6/2013,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,1414,1392.95,1381.12,1394.78,2719.399902,13514.2002,1642.81,3473.77,15238.59,0.25,15.44,92.973,0.9357,98.88,1.3234,1.5556,6.1333,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
11/6/2013,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,1414,1392.95,1381.12,2683.199951,13317.62012,1626.13,3436.95,15122.02,0.25,17.07,92.7996,0.9271,96.82,1.3278,1.5587,6.1333,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
12/6/2013,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,1414,1392.95,2666.52002,13289.32031,1612.52,3400.43,14995.23,0.25,18.59,92.4775,0.9181,95.36,1.3354,1.5697,6.1333,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
13/6/2013,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,1414,2661.709961,12445.37988,1636.36,3445.37,15176.08,0.25,16.41,92.3449,0.9234,94.29,1.3314,1.5698,6.1341,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
14/6/2013,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,1387.8,2667.320068,12686.51953,1626.73,3423.56,15070.18,0.25,17.15,92.1886,0.9222,94.34,1.333,1.5686,6.1306,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
17/6/2013,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,1411.35,2702.689941,13033.12012,1639.04,3452.13,15179.85,0.25,16.8,92.3332,0.9254,94.87,1.3341,1.5709,6.1248,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
18/6/2013,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,1399.56,2700.929932,13007.28027,1651.81,3482.18,15318.23,0.25,16.61,92.5432,0.9186,95.2,1.3407,1.5625,6.1283,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
19/6/2013,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,1403.43,2683.97998,13245.21973,1628.93,3443.2,15112.19,0.25,16.64,92.4755,0.9192,95.22,1.3404,1.5657,6.1264,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
20/6/2013,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,1413.97,2586.449951,13014.58008,1588.19,3364.63,14758.32,0.25,20.49,94.125,0.9296,98.18,1.3214,1.5469,6.1277,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
21/6/2013,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,1382.97,2549.47998,13230.12988,1592.43,3357.25,14799.4,0.25,18.9,94.4243,0.9354,97.48,1.3113,1.5373,6.1328,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
24/6/2013,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,1386.5,2511.830078,13062.78027,1573.09,3320.76,14659.56,0.25,20.11,94.5714,0.9345,97.7,1.3091,1.5404,6.1441,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
25/6/2013,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,1378.33,2543.370117,12969.33984,1588.03,3347.89,14760.31,0.25,18.47,94.3285,0.9388,97.87,1.308,1.5418,6.1448,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
26/6/2013,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,1389.02,2602.810059,12834.00977,1603.26,3376.22,14910.14,0.25,17.21,94.3807,0.9432,97.43,1.3006,1.5332,6.1468,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
27/6/2013,1200.67,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,1386.15,2619.860107,13213.5498,1613.2,3401.86,15024.49,0.25,16.86,94.2429,0.9464,98.4,1.3016,1.5235,6.1488,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
28/6/2013,1234.53,1200.67,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,1390.67,2602.590088,13677.32031,1606.28,3403.25,14909.6,0.25,16.86,94.3047,0.945,99.21,1.301,1.521,6.1374,231.797,203.5,100744000,135871,3988,7.6,102.96,0.4,315.22,0
1/7/2013,1252.52,1234.53,1200.67,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,1385.27,2622.620117,13852.5,1614.96,3434.49,14974.96,0.25,16.37,94.0998,0.9452,99.62,1.306,1.5247,6.1325,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
2/7/2013,1243.43,1252.52,1234.53,1200.67,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,1367.67,2603.199951,14098.74023,1614.08,3433.4,14932.41,0.25,16.44,94.4051,0.9492,100.43,1.3017,1.5171,6.1327,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
3/7/2013,1252.88,1243.43,1252.52,1234.53,1200.67,1226.59,1277.65,1282.39,1296.42,1284.97,1351.31,2570.76001,14055.55957,1615.41,3443.67,14988.55,0.25,16.2,94.4767,0.9475,99.82,1.3005,1.5264,6.1301,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
5/7/2013,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,1200.67,1226.59,1277.65,1282.39,1296.42,2596.01001,14309.96973,1631.89,3479.38,15135.84,0.25,14.89,95.0639,0.9624,100.94,1.2831,1.491,6.1324,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
8/7/2013,1236.98,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,1200.67,1226.59,1277.65,1282.39,2650.850098,14109.33984,1640.46,3484.83,15224.69,0.25,14.78,94.9954,0.9644,101.07,1.2863,1.4932,6.1337,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
9/7/2013,1251.39,1236.98,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,1200.67,1226.59,1277.65,2664.139893,14472.90039,1652.32,3504.26,15300.34,0.25,14.35,94.9467,0.9736,101.08,1.2774,1.4837,6.1293,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
10/7/2013,1259.72,1251.39,1236.98,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,1200.67,1226.59,2659.709961,14416.59961,1652.62,3520.76,15291.66,0.25,14.21,94.7595,0.9682,100.1,1.2846,1.4935,6.1336,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
11/7/2013,1286.01,1259.72,1251.39,1236.98,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,1200.67,2681.320068,14472.58008,1675.02,3578.3,15460.92,0.25,14.01,93.949,0.9496,98.8,1.3046,1.5127,6.135,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
12/7/2013,1285.59,1286.01,1259.72,1251.39,1236.98,1223.14,1249.89,1252.88,1243.43,1252.52,1234.53,2674.870117,14506.25,1680.19,3600.08,15464.3,0.25,13.84,94.0029,0.9468,99.39,1.3048,1.5108,6.1373,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
16/7/2013,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,1236.98,1223.14,1249.89,1252.88,1243.43,2665.610107,14599.12012,1676.26,3598.5,15451.85,0.25,14.42,93.5232,0.9408,99.37,1.3144,1.5122,6.1345,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
17/7/2013,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,1236.98,1223.14,1249.89,1252.88,2681.879883,14615.04004,1680.91,3610,15470.52,0.25,13.78,93.5498,0.9428,99.7,1.3094,1.5184,6.1351,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
18/7/2013,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,1236.98,1223.14,1249.89,2717.98999,14808.5,1689.37,3611.28,15548.54,0.25,13.77,93.681,0.9468,100.6,1.3078,1.5193,6.1408,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
19/7/2013,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,1236.98,1223.14,2716.169922,14589.91016,1692.09,3587.61,15543.74,0.25,12.54,93.4759,0.9401,100.3,1.3142,1.526,6.1377,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
22/7/2013,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,1236.98,2725.399902,14658.04004,1695.53,3600.39,15545.55,0.25,12.29,93.2253,0.9357,99.6,1.3193,1.5366,6.1404,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
23/7/2013,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,1251.39,2722.899902,14778.50977,1692.39,3579.27,15567.74,0.25,12.66,93.1631,0.9368,99.76,1.3212,1.5354,6.1369,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
24/7/2013,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,1259.72,2752.25,14731.28027,1685.94,3579.6,15542.24,0.25,13.18,93.3124,0.9354,100.21,1.3228,1.5367,6.1358,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
25/7/2013,1333.83,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,1286.01,2740.290039,14562.92969,1690.25,3605.19,15555.61,0.25,12.97,93.2862,0.9336,99.56,1.3234,1.5333,6.1346,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
26/7/2013,1333.16,1333.83,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,1285.59,2741.959961,14129.98047,1691.65,3613.16,15558.83,0.25,12.72,93.1695,0.9289,98.24,1.3269,1.5368,6.1316,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
29/7/2013,1328.1,1333.16,1333.83,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,1284.7,2741.72998,13661.12988,1685.33,3599.14,15521.97,0.25,13.39,93.1663,0.9308,97.8,1.3262,1.5355,6.1323,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
30/7/2013,1326.37,1328.1,1333.16,1333.83,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,1292.13,2759.209961,13869.82031,1685.96,3616.47,15520.59,0.25,13.39,93.3976,0.9298,98.02,1.3266,1.5244,6.1315,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
31/7/2013,1325.07,1326.37,1328.1,1333.16,1333.83,1322.14,1345.18,1335.82,1296.03,1284.23,1276.02,2768.149902,13668.32031,1685.73,3626.37,15499.54,0.25,13.45,93.5703,0.9284,98.35,1.3282,1.5177,6.1284,231.893,204.1,101112000,136093,4145,7.5,102.9804348,3.5,316.79,0
2/8/2013,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,1333.83,1322.14,1345.18,1335.82,1296.03,2811,14466.16016,1709.67,3689.59,15658.36,0.25,11.98,93.5789,0.9293,99.04,1.3268,1.5277,6.1293,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
5/8/2013,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,1333.83,1322.14,1345.18,1335.82,2809.080078,14258.04004,1707.14,3692.95,15612.13,0.25,11.84,93.507,0.9302,98.54,1.3257,1.5347,6.1245,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
6/8/2013,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,1333.83,1322.14,1345.18,2790.780029,14401.05957,1697.37,3665.77,15518.74,0.25,12.72,93.3199,0.9266,97.85,1.3296,1.5367,6.1215,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
7/8/2013,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,1333.83,1322.14,2794.439941,13824.94043,1690.91,3654.01,15470.67,0.25,12.98,93.2652,0.9222,96.72,1.3329,1.5514,6.119,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
8/8/2013,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,1333.83,2816.879883,13605.55957,1697.48,3669.12,15498.32,0.25,12.73,92.8483,0.9194,96.03,1.3392,1.5555,6.1207,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
9/8/2013,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,1333.16,2825.620117,13615.19043,1691.42,3660.11,15425.51,0.25,13.41,92.8394,0.9221,96.24,1.3338,1.5507,6.1217,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
12/8/2013,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,1328.1,2827.149902,13519.42969,1689.47,3669.95,15419.68,0.25,12.81,92.9178,0.9248,96.44,1.3312,1.5475,6.1218,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
13/8/2013,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,1326.37,2841.610107,13867,1694.16,3684.44,15451.01,0.25,12.31,93.476,0.934,98.06,1.3247,1.5451,6.1217,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
14/8/2013,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,1325.07,2852.080078,14050.16016,1685.39,3669.27,15337.66,0.25,13.04,93.382,0.9354,98.15,1.3256,1.5531,6.1191,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
15/8/2013,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,1310.2,2835.860107,13752.94043,1661.32,3606.12,15112.19,0.25,14.73,93.5059,0.9334,97.81,1.3263,1.5573,6.1123,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
16/8/2013,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,1312.03,2854.27002,13650.11035,1655.83,3602.78,15081.47,0.25,14.37,93.4255,0.9269,97.6,1.3321,1.5621,6.1145,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
19/8/2013,1366,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,1303.01,2823.350098,13758.12988,1646.06,3589.09,15010.74,0.25,15.1,93.6623,0.9247,97.94,1.3348,1.5665,6.1227,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
20/8/2013,1371.23,1366,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,1283.19,2787.97998,13396.37988,1652.35,3613.59,15002.99,0.25,14.91,93.5536,0.9178,97.12,1.3426,1.5678,6.1241,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
21/8/2013,1366.66,1371.23,1366,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,1287.61,2774.580078,13424.33008,1642.8,3599.79,14897.55,0.25,15.94,94.0362,0.9211,97.66,1.3368,1.5678,6.1229,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
22/8/2013,1376.14,1366.66,1371.23,1366,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,1313.27,2812.320068,13365.16992,1656.96,3638.71,14963.74,0.25,14.76,94.2804,0.9236,98.53,1.3362,1.558,6.1206,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
23/8/2013,1397.73,1376.14,1366.66,1371.23,1366,1376.57,1366.18,1336.16,1321.67,1338.39,1314.46,2826.050049,13660.5498,1663.5,3657.79,15010.51,0.25,13.98,93.9466,0.9207,98.57,1.3392,1.5578,6.12,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
26/8/2013,1404.65,1397.73,1376.14,1366.66,1371.23,1366,1376.57,1366.18,1336.16,1321.67,1338.39,2821.449951,13636.28027,1656.78,3657.57,14946.46,0.25,14.99,94.1853,0.9229,98.64,1.3369,1.5568,6.1202,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
27/8/2013,1415.15,1404.65,1397.73,1376.14,1366.66,1371.23,1366,1376.57,1366.18,1336.16,1321.67,2749.27002,13542.37012,1630.48,3578.52,14776.13,0.25,16.77,94.3934,0.9186,97.3,1.3387,1.5528,6.1212,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
28/8/2013,1417.51,1415.15,1404.65,1397.73,1376.14,1366.66,1371.23,1366,1376.57,1366.18,1336.16,2742.610107,13338.45996,1634.96,3593.35,14824.51,0.25,16.49,94.4127,0.9221,97.65,1.3326,1.552,6.1202,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
29/8/2013,1407.79,1417.51,1415.15,1404.65,1397.73,1376.14,1366.66,1371.23,1366,1376.57,1366.18,2758.310059,13459.70996,1638.17,3620.3,14840.95,0.25,16.81,94.6398,0.9316,98.46,1.3228,1.5488,6.1203,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
30/8/2013,1395.27,1407.79,1417.51,1415.15,1404.65,1397.73,1376.14,1366.66,1371.23,1366,1376.57,2721.370117,13388.86035,1632.97,3589.87,14810.31,0.25,17.01,94.7541,0.9313,98.22,1.3196,1.5468,6.1193,232.445,204.3,101210000,136274,4150,7.5,103.3585,3.5,316.79,0
3/9/2013,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,1404.65,1397.73,1376.14,1366.66,1371.23,2753.350098,13978.44043,1639.77,3612.61,14833.96,0.25,16.61,94.9574,0.9363,99.43,1.3164,1.5544,6.1204,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
4/9/2013,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,1404.65,1397.73,1376.14,1366.66,2758.290039,14053.87012,1653.08,3649.04,14930.87,0.25,15.88,94.5739,0.9356,99.61,1.3212,1.5643,6.1199,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
5/9/2013,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,1404.65,1397.73,1376.14,2774.199951,14064.82031,1655.08,3658.78,14937.48,0.25,15.77,94.8891,0.9437,100.08,1.312,1.5593,6.1194,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
6/9/2013,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,1404.65,1397.73,2803.419922,13860.80957,1655.17,3660.01,14922.5,0.25,15.85,94.2487,0.9385,99.04,1.3166,1.5633,6.1202,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
9/9/2013,1386.97,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,1404.65,2798.310059,14205.23047,1671.71,3706.18,15063.12,0.25,15.63,94.0009,0.9314,99.55,1.326,1.5724,6.1209,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
10/9/2013,1363.88,1386.97,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,1415.15,2851.399902,14423.36035,1683.99,3729.02,15191.06,0.25,14.53,93.938,0.9344,100.22,1.326,1.5731,6.1195,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
11/9/2013,1365.31,1363.88,1386.97,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,1417.51,2863.439941,14425.07031,1689.13,3725.01,15326.6,0.25,13.82,93.7112,0.9314,100.08,1.3301,1.5807,6.1183,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
12/9/2013,1321.73,1365.31,1363.88,1386.97,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,1407.79,2862.070068,14387.26953,1683.42,3715.97,15300.64,0.25,14.29,93.5903,0.9286,99.24,1.3315,1.5819,6.1178,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
13/9/2013,1326.17,1321.73,1365.31,1363.88,1386.97,1391.8,1367.48,1391.57,1412.41,1389.77,1395.27,2867.110107,14404.66992,1687.99,3722.18,15376.06,0.25,14.16,93.6666,0.9319,99.38,1.3276,1.5861,6.1186,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
17/9/2013,1310.6,1312.79,1326.17,1321.73,1365.31,1363.88,1386.97,1391.8,1367.48,1391.57,1412.41,2890.949951,14311.66992,1704.76,3745.7,15529.73,0.25,14.53,93.2231,0.9266,99.16,1.3357,1.5901,6.1213,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
18/9/2013,1363.77,1310.6,1312.79,1326.17,1321.73,1365.31,1363.88,1386.97,1391.8,1367.48,1391.57,2908.919922,14505.36035,1725.52,3783.64,15676.94,0.25,13.59,93.2569,0.926,99.04,1.3351,1.5965,6.121,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
19/9/2013,1366.25,1363.77,1310.6,1312.79,1326.17,1321.73,1365.31,1363.88,1386.97,1391.8,1367.48,2936.199951,14766.17969,1722.34,3789.38,15636.55,0.25,13.16,92.4082,0.9112,99.33,1.3527,1.6043,6.121,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
20/9/2013,1325.85,1366.25,1363.77,1310.6,1312.79,1326.17,1321.73,1365.31,1363.88,1386.97,1391.8,2927.189941,14742.41992,1709.91,3774.73,15451.09,0.25,13.12,92.6049,0.9104,99.38,1.3522,1.6021,6.121,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
24/9/2013,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,1312.79,1326.17,1321.73,1365.31,1363.88,2922.929932,14732.61035,1697.42,3768.25,15334.59,0.25,14.08,92.7691,0.9114,98.76,1.349,1.6006,6.1208,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
25/9/2013,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,1312.79,1326.17,1321.73,1365.31,2927.350098,14620.53027,1692.77,3761.1,15273.26,0.25,14.01,92.7675,0.9082,98.62,1.3536,1.608,6.119,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
26/9/2013,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,1312.79,1326.17,1321.73,2922.98999,14799.12012,1698.67,3787.43,15328.3,0.25,14.06,93.0096,0.9105,98.95,1.3484,1.6012,6.1194,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
27/9/2013,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,1312.79,1326.17,2919.340088,14760.07031,1691.75,3781.59,15258.24,0.25,15.46,92.9747,0.905,98.3,1.3537,1.6135,6.1179,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
30/9/2013,1329.03,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,1312.79,2893.149902,14455.7998,1681.55,3771.48,15129.67,0.25,16.6,92.9207,0.9041,98.29,1.3535,1.6179,6.12,232.9,204.4,101456000,136386,3885,7.3,107.7795652,3.5,316.79,0
1/10/2013,1287.54,1329.03,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,1310.6,2933.02002,14484.71973,1695,3817.98,15191.7,0.25,15.54,92.9515,0.9064,98.05,1.3534,1.6208,6.12,233.456,204.2,101745000,136628,4085,7.2,111.0581818,0.6,321.63,0
2/10/2013,1316.03,1287.54,1329.03,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,1363.77,2918.310059,14170.49023,1693.87,3815.02,15133.14,0.25,16.6,92.772,0.9017,97.36,1.3592,1.6224,6.12,233.456,204.2,101745000,136628,4085,7.2,111.0581818,0.6,321.63,0
3/10/2013,1316.86,1316.03,1287.54,1329.03,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,1366.25,2902.120117,14157.25,1678.66,3774.34,14996.48,0.25,17.67,92.7461,0.8972,97.08,1.3642,1.6169,6.12,233.456,204.2,101745000,136628,4085,7.2,111.0581818,0.6,321.63,0
4/10/2013,1311.09,1316.86,1316.03,1287.54,1329.03,1336.88,1324.08,1334.36,1323.26,1322.72,1325.85,2928.310059,14024.30957,1690.5,3807.75,15072.58,0.25,16.74,92.6469,0.9052,97.2,1.3582,1.6069,6.12,233.456,204.2,101745000,136628,4085,7.2,111.0581818,0.6,321.63,0
